id,icao_24bit,heading,altitude,ground_speed,squawk,aircraft_code,registration,time,origin_airport_iata,destination_airport_iata,number,airline_iata,on_ground,vertical_speed,callsign,airline_icao
34577bd6,781404,4,33100,426,,A321,B-300A,1710304783,SYX,TYN,3U3243,3U,0,0,CSC3243,CSC
34578ba1,7809EE,38,19450,438,,A319,B-6442,1710304781,LZY,XIY,3U3288,3U,0,-960,CSC3288,CSC
34578ab1,7805A1,357,7700,226,,A320,B-6388,1710304787,TAO,XIY,3U3298,3U,0,0,CSC3298,CSC
34573e7d,781408,173,35075,467,,A21N,B-8598,1710304788,HRB,SYX,3U3301,3U,0,0,CSC3301,CSC
34577f65,780B87,264,19700,380,,A321,B-9967,1710304788,CZX,HAK,3U3321,3U,0,0,CSC3321,CSC
3457a346,781C8B,263,30075,398,,A20N,B-326K,1710304787,CGO,JHG,3U3347,3U,0,0,CSC3347,CSC
34579ddd,7806A9,10,31100,461,,A321,B-6718,1710304791,HAK,TSN,3U3366,3U,0,0,CSC3366,CSC
34578881,780C27,249,30900,363,,A320,B-1820,1710304783,NGB,JHG,3U3512,3U,0,0,CSC3512,CSC
34579062,781DF7,35,13600,239,,A20N,B-32AH,1710304785,VTE,KMG,3U3714,3U,0,-128,CSC3714,CSC
3457935f,780735,155,32000,470,,A320,B-6772,1710304790,NNG,SGN,3U3797,3U,0,0,CSC3797,CSC
34579aff,7814B4,52,37100,542,,A359,B-301D,1710304787,TFU,PEK,3U3864,3U,0,256,CSC3864,CSC
34577794,781C2C,184,30000,456,,A21N,B-325H,1710304788,TFU,SIN,3U3909,3U,0,64,CSC3909,CSC
34574d37,781406,357,7575,268,,A21N,B-300D,1710304789,HKT,TFU,3U3930,3U,0,-1216,CSC3930,CSC
3457666c,781D76,70,31000,521,,A21N,B-328V,1710304789,TFU,KIX,3U3963,3U,0,-64,CSC3963,CSC
34577797,780CE9,162,32775,506,,A320,B-1882,1710304783,URC,TFU,3U6516,3U,0,0,CSC6516,CSC
34577b4e,781DE0,308,27600,423,,A20N,B-32A5,1710304791,TFU,URC,3U6517,3U,0,0,CSC6517,CSC
3457a288,781866,78,33100,460,,A21N,B-30D8,1710304791,URC,KHG,3U3459,3U,0,0,CSC6582,CSC
3457ac0a,781EC0,301,13900,295,,A21N,B-32D1,1710304786,KMG,TFU,3U6616,3U,0,2560,CSC6616,CSC
3457904e,780C2D,23,2025,53,,A319,B-6453,1710304785,LZY,TFU,3U6674,3U,0,-768,CSC6674,CSC
3457a85e,781849,313,23600,395,,A21N,B-30CS,1710304787,CAN,TFU,3U6712,3U,0,0,CSC6712,CSC
3457ab9d,78163F,161,24175,460,,A21N,B-307D,1710304790,TFU,BHY,3U6755,3U,0,1024,CSC6755,CSC
3457a64e,78067A,312,25625,384,,A320,B-6700,1710304787,LZH,TFU,3U6772,3U,0,-64,CSC6772,CSC
3457a21a,7805EA,127,26575,512,,A320,B-6621,1710304791,TFU,YLX,3U6773,3U,0,64,CSC6773,CSC
3457a042,781BE6,138,16700,327,,A21N,B-324K,1710304791,TFU,DYG,3U6781,3U,0,-64,CSC6781,CSC
3457a00c,780953,197,32100,437,,A320,B-6953,1710304787,TYN,TFU,3U6846,3U,0,0,CSC6846,CSC
34578eaf,7811DE,298,27600,358,,A20N,B-8683,1710304787,WUS,TFU,3U6956,3U,0,0,CSC6956,CSC
34579d8f,780CEE,237,34125,364,,A320,B-1885,1710304788,YNZ,TFU,3U6958,3U,0,64,CSC6958,CSC
345792f6,7813FD,267,34100,321,,A321,B-1057,1710304787,CZX,TFU,3U6988,3U,0,0,CSC6988,CSC
34579d5d,78050F,105,26575,523,,A319,B-6185,1710304790,LZY,CKG,3U8028,3U,0,-448,CSC8028,CSC
3457ae65,7805D0,20,31100,487,,A319,B-6410,1710304791,LZY,CKG,3U8030,3U,0,192,CSC8030,CSC
3457a613,780CEB,278,11800,340,,A321,B-1890,1710304783,SHE,CKG,3U8038,3U,0,-128,CSC8038,CSC
3457800e,781407,254,25600,388,,A321,B-300C,1710304791,HGH,CKG,3U8090,3U,0,0,CSC8090,CSC
345797d0,781078,244,34100,381,,A320,B-8499,1710304791,YNT,CKG,3U8125,3U,0,0,CSC8125,CSC
34577198,7806AA,197,2450,75,,A320,B-6719,1710304743,HFE,CKG,3U8198,3U,0,-704,CSC8198,CSC
345779ec,7810D2,221,9600,207,,A320,B-8656,1710304791,CAN,KMG,3U8206,3U,0,-256,CSC8206,CSC
345771e8,781B42,295,30100,430,,A20N,B-322U,1710304787,XIY,URC,3U8229,3U,0,0,CSC8229,CSC
34577e30,781A6C,295,27600,378,,A20N,B-320U,1710304789,XMN,KMG,3U8250,3U,0,0,CSC8250,CSC
34578ccd,781D43,254,34100,219,,A20N,B-328L,1710304791,NGB,KMG,3U8252,3U,0,0,CSC8252,CSC
3457a730,7803E3,162,26400,451,,A320,B-6322,1710304787,INC,CKG,3U8284,3U,0,-960,CSC8284,CSC
34578df5,781DE1,64,31100,483,,A20N,B-32A6,1710304791,CGO,HRB,3U8287,3U,0,-64,CSC8287,CSC
34579770,7811E2,266,28625,414,,A321,B-8686,1710304787,CGQ,CTU,3U8424,3U,0,1088,CSC8424,CSC
34579301,780CED,266,36100,403,,A320,B-1887,1710304787,SHE,CTU,3U8468,3U,0,-64,CSC8468,CSC
34579de8,780310,239,32100,406,,A321,B-6845,1710304783,HRB,CTU,3U8472,3U,0,0,CSC8472,CSC
34576c8e,780DDE,310,32100,424,,A320,B-1665,1710304787,CTU,BPL,3U8547,3U,0,-64,CSC8547,CSC
3457a948,780073,184,22375,415,,A319,B-6054,1710304790,CTU,JHG,3U8609,3U,0,1472,CSC8609,CSC
34578a5d,780071,254,34100,319,,A319,B-2299,1710304787,CTU,LZY,3U8629,3U,0,0,CSC8629,CSC
34578a46,780677,303,32100,380,,A320,B-6697,1710304787,SZX,CTU,3U8702,3U,0,-64,CSC8702,CSC
345795ce,780CEF,318,32100,384,,A320,B-1886,1710304788,NNG,CTU,3U8726,3U,0,0,CSC8726,CSC
3457a1cc,781015,313,25600,410,,A321,B-8605,1710304788,HAK,CTU,3U8752,3U,0,0,CSC8752,CSC
3457ac04,7815A8,24,15300,396,,A359,B-304V,1710304787,SYX,CTU,3U8758,3U,0,2240,CSC8758,CSC
34578f20,780C2E,291,8775,251,,A319,B-6455,1710304790,CSX,CTU,3U8766,3U,0,-704,CSC8766,CSC
34578441,780510,358,12200,296,,A321,B-6551,1710304781,SZX,CKG,3U8782,3U,0,-1024,CSC8782,CSC
34578028,780B01,237,18475,400,,A321,B-6968,1710304790,TSN,CTU,3U8862,3U,0,-1472,CSC8862,CSC
34579d9c,781C2D,244,38100,435,,A359,B-325J,1710304787,PEK,CTU,3U8884,3U,0,0,CSC8884,CSC
34577416,780E50,202,5550,215,,A320,B-8323,1710304790,PEK,CTU,3U8898,3U,0,-640,CSC8898,CSC
34578812,780B68,274,34100,339,,A321,B-9936,1710304788,HGH,CTU,3U8912,3U,0,0,CSC8912,CSC
34577ae6,780375,228,34075,371,,A319,B-6171,1710304786,YNT,CTU,3U8928,3U,0,-64,CSC8928,CSC
34577734,78112F,22,0,7,,A20N,B-8949,1710304712,HFE,CTU,3U8942,3U,1,0,CSC8942,CSC
345791db,78092F,250,30075,393,,A321,B-6899,1710304787,TNA,CTU,3U8952,3U,0,0,CSC8952,CSC
34578175,781014,155,4000,186,,A321,B-8603,1710304763,CTU,TNA,3U8953,3U,0,-896,CSC8953,CSC
34579b5c,7805BA,252,30100,378,,A321,B-6598,1710304788,PVG,CTU,3U8962,3U,0,0,CSC8962,CSC
3457a145,781E30,262,30075,379,,A21N,B-32AW,1710304787,NKG,CTU,3U8990,3U,0,0,CSC8990,CSC
34578c6d,7810D4,69,21450,431,,A321,B-8658,1710304787,CTU,NKG,3U8991,3U,0,-832,CSC8991,CSC
3456c7f4,781EC1,127,37100,482,,A333,B-32D2,1710304787,BRU,TFU,3U9604,3U,0,0,CSC9604,CSC
34569ece,7816BE,118,37100,522,,A332,B-308Q,1710304783,BUD,TFU,3U9814,3U,0,0,CSC9814,CSC
34576ca7,7817A2,27,35975,488,,B789,B-20D8,1710304791,SIN,PVG,MU546,MU,0,0,CES546,CSH
3457a0fe,780D2D,207,29100,438,,B738,B-1720,1710304799,CGQ,PVG,MU5698,MU,0,64,CES5698,CSH
3456f0a4,7816A2,328,38000,490,,B789,B-20AJ,1710304795,MEL,PVG,MU738,MU,0,0,CES738,CSH
3457a65c,78030B,35,29000,470,,B738,B-5315,1710304799,TSA,PVG,FM802,FM,0,-64,CSH802,CSH
3457aa54,781417,154,0,14,,B789,B-1112,1710304787,HND,SHA,FM816,FM,1,0,CSH816,CSH
34579fc1,780957,177,0,0,,B738,B-5703,1710304797,TSA,,FM820,FM,1,0,CSH820,CSH
345763fe,780E6E,263,18150,348,,B738,B-6107,1710304795,PVG,BKK,FM833,FM,0,2112,CSH833,CSH
3457601f,7811D0,296,6900,264,,B738,B-1452,1710304763,FUK,PVG,FM838,FM,0,-1472,CSH838,CSH
34573c01,78155F,46,33100,496,,B738,B-206W,1710304796,BKK,PVG,FM842,FM,0,64,CSH842,CSH
34576d6d,780EB2,49,33000,459,,B738,B-6993,1710304795,BKK,PVG,FM854,FM,0,0,CSH854,CSH
3455f11d,781418,132,8525,288,,B789,B-1113,1710304795,PVG,BUD,FM869,FM,0,-1216,CSH869,CSH
34573fa5,780D56,218,29975,436,,B738,B-1742,1710304791,PVG,KUL,FM885,FM,0,0,CSH885,CSH
34579101,780B31,77,29000,505,,B738,B-5831,1710304797,PVG,NGO,FM889,FM,0,0,CSH889,CSH
3457a0f9,781416,73,22300,479,,B789,B-1111,1710304799,PVG,HND,FM895,FM,0,1792,CSH895,CSH
3457a78d,781454,207,32100,434,,B738,B-1151,1710304799,HRB,PVG,FM9062,FM,0,0,CSH9062,CSH
3457617a,780F8F,29,31100,450,,B738,B-7862,1710304799,PVG,CGQ,FM9069,FM,0,0,CSH9069,CSH
345791df,781453,4,31100,429,,B38M,B-1150,1710304791,PVG,CGQ,FM9071,FM,0,0,CSH9071,CSH
34578599,780695,35,16300,374,,B738,B-5545,1710304775,PVG,DLC,FM9095,FM,0,-1984,CSH9095,CSH
34579b06,780F95,181,25600,440,,B738,B-7636,1710304799,AOG,PVG,FM9098,FM,0,-64,CSH9098,CSH
3457ae9c,78124C,154,3225,180,,B738,B-1336,1710304715,TSN,PVG,FM9112,FM,0,896,CSH9112,CSH
345772a5,7806A1,131,19650,400,,B738,B-5549,1710304797,TSN,SHA,FM9114,FM,0,-1024,CSH9114,CSH
34579bb8,780F90,230,27600,389,,B738,B-7863,1710304799,TVS,PVG,FM9124,FM,0,0,CSH9124,CSH
3457a53b,78025A,173,0,0,,B738,B-5705,1710304723,PVG,,FM9142,FM,1,0,CSH9142,CSH
3457a54b,780481,79,24600,437,,B738,B-5393,1710304795,TYN,SHA,FM9160,FM,0,0,CSH9160,CSH
345743af,780BA8,302,25600,386,,B738,B-1900,1710304799,PVG,XNN,FM9209,FM,0,0,CSH9209,CSH
3457add9,7812FF,119,24975,476,,B38M,B-1381,1710304795,LHW,SHA,FM9212,FM,0,1600,CSH9212,CSH
34578df8,781452,104,31100,470,,B38M,B-1149,1710304795,URC,SHA,FM9220,FM,0,0,CSH9220,CSH
34575a17,7811D1,97,29100,476,,B738,B-1453,1710304777,URC,SHA,FM9222,FM,0,0,CSH9222,CSH
3457718d,780C61,200,32100,446,,B738,B-1968,1710304796,PVG,HAK,FM9251,FM,0,0,CSH9251,CSH
34579dad,780585,220,27600,408,,B738,B-5461,1710304797,JGS,HAK,FM9269,FM,0,64,CSH9269,CSH
345779f7,780B2F,298,23600,356,,B738,B-5799,1710304795,HGH,CGO,FM9295,FM,0,0,CSH9295,CSH
34579b53,78124B,196,34100,406,,B738,B-1335,1710304798,SHA,SZX,FM9333,FM,0,0,CSH9333,CSH
3457ae96,7811CE,42,9800,315,,B738,B-1451,1710304797,ZUH,SHA,FM9358,FM,0,1856,CSH9358,CSH
34579b01,780E6F,109,19700,444,,B738,B-6108,1710304795,YIH,PVG,FM9366,FM,0,0,CSH9366,CSH
34579709,780F96,68,29100,519,,B738,B-7637,1710304797,KWL,PVG,FM9368,FM,0,0,CSH9368,CSH
34578d45,780584,270,11800,324,,B738,B-5460,1710304795,SHA,SWA,FM9373,FM,0,0,CSH9373,CSH
3457a559,780BA9,34,22750,446,,B738,B-1901,1710304797,NNG,SHA,FM9380,FM,0,640,CSH9380,CSH
34579a95,780981,56,23575,439,,B738,B-5722,1710304799,CSX,PVG,FM9396,FM,0,-576,CSH9396,CSH
34578c7a,78045B,94,33075,492,,B738,B-5368,1710304796,MIG,PVG,FM9410,FM,0,0,CSH9410,CSH
3457af04,780483,260,7125,280,,B738,B-5396,1710304763,WNZ,CGO,FM9445,FM,0,3072,CSH9445,CSH
34575db9,780C18,229,10625,228,,B738,B-1949,1710304799,SHA,KMG,FM9451,FM,0,64,CSH9451,CSH
3457a5de,78124A,236,32075,374,,B738,B-1332,1710304795,SHA,KWE,FM9457,FM,0,-64,CSH9457,CSH
34579236,780D54,165,20700,382,,B738,B-1740,1710304795,CGO,SWA,FM9472,FM,0,0,CSH9472,CSH
3457a34b,78079E,226,22525,343,,B738,B-5610,1710304795,WNZ,NNG,FM9559,FM,0,1600,CSH9559,CSH
3457a676,780CCC,135,29100,528,,B738,B-1701,1710304789,TFU,YIW,CZ2052,CZ,0,-64,CSN2052,CSN
34579a36,781503,184,36100,445,,B38M,B-205L,1710304789,SJW,CAN,CZ2270,CZ,0,0,CSN2270,CSN
34576b73,780E07,354,1900,181,,B738,B-1525,1710304763,ZUH,PKX,CZ2277,CZ,0,0,CSN2277,CSN
34578ea0,7809EB,256,17700,334,,B738,B-5743,1710304789,NKG,SWA,CZ2443,CZ,0,0,CSN2443,CSN
345780fe,78102E,185,36100,430,,A20N,B-8637,1710304787,SHE,HKG,CZ3011,CZ,0,0,CSN3011,CSN
3457ab46,78168F,322,10775,350,,B789,B-20AA,1710304791,CAN,LHR,CZ303,CZ,0,0,CSN303,CSN
3456aff0,7813F9,122,36975,527,,B789,B-1128,1710304711,LHR,CAN,CZ304,CZ,0,0,CSN304,CSN
345789e6,7814B6,74,33050,526,,A20N,B-301H,1710304767,CAN,ICN,CZ3061,CZ,0,0,CSN3061,CSN
34575b6b,782002,210,34100,382,,A21N,B-32FT,1710304788,HND,CAN,CZ3086,CZ,0,0,CSN3086,CSN
34579ec9,781739,312,32575,505,,B789,B-20CJ,1710304787,MNL,CAN,CZ3092,CZ,0,1216,CSN3092,CSN
3457935d,780DB1,30,29000,448,,A333,B-5970,1710304788,CAN,TPE,CZ3097,CZ,0,0,CSN3097,CSN
3457a2e3,780771,354,12150,353,,B738,B-5596,1710304783,CAN,PKX,CZ3103,CZ,0,1792,CSN3103,CSN
34579105,7BB0BD,193,14400,358,,B738,B-2695,1710304787,PKX,WUH,CZ3118,CZ,0,-960,CSN3118,CSN
34576c8b,781FA5,59,9225,286,,A359,B-32EW,1710304791,CAN,PKX,CZ3121,CZ,0,-1024,CSN3121,CSN
34578f9c,780260,205,23600,398,,A320,B-6282,1710304787,PKX,CSX,CZ3124,CZ,0,0,CSN3124,CSN
3457ac08,781DB9,258,0,0,,A19N,B-329Y,1710304726,HZA,,CZ3125,CZ,1,0,CSN3125,CSN
3457a3aa,780BD3,13,26600,464,,A320,B-1800,1710304787,CSX,PKX,CZ3127,CZ,0,0,CSN3127,CSN
34578967,780261,284,30100,393,,A320,B-6283,1710304791,CSX,XNN,CZ3129,CZ,0,0,CSN3129,CSN
3457881e,78208A,4,31100,468,,A20N,B-32GC,1710304790,CAN,SJW,CZ3131,CZ,0,0,CSN3131,CSN
3457a67c,780BCB,4,22600,427,,B738,B-1921,1710304787,WUH,PKX,CZ3137,CZ,0,0,CSN3137,CSN
34578c0b,780730,160,30100,471,,A321,B-8869,1710304787,ICN,PVG,CZ314,CZ,0,0,CSN314,CSN
34577f29,781935,5,31050,445,,A21N,B-30EV,1710304787,SZX,PKX,CZ3159,CZ,0,0,CSN3159,CSN
34579a28,780ADE,357,39075,446,,A333,B-5928,1710304786,SZX,PKX,CZ3169,CZ,0,0,CSN3169,CSN
3457a671,782088,206,34050,402,,A21N,B-32GE,1710304787,PKX,SZX,CZ3176,CZ,0,1024,CSN3176,CSN
34578c65,780E05,8,37100,458,,B77W,B-2029,1710304787,CAN,PKX,CZ3177,CZ,0,0,CSN3177,CSN
3457a93d,780C76,280,10475,254,,A321,B-1843,1710304788,GMP,PKX,CZ318,CZ,0,1728,CSN318,CSN
34577012,781B6F,176,10700,302,,A21N,B-323F,1710304789,PKX,SZX,CZ3192,CZ,0,-704,CSN3192,CSN
34578e0b,7809E7,174,13775,339,,B738,B-5745,1710304789,CGO,CAN,CZ3196,CZ,0,-1344,CSN3196,CSN
34578695,78135E,183,32100,448,,B738,B-1240,1710304787,HET,CAN,CZ3198,CZ,0,-64,CSN3198,CSN
34578eab,781155,228,34100,355,,A321,B-8993,1710304787,TAO,CAN,CZ3200,CZ,0,0,CSN3200,CSN
3457a84e,7814B7,177,33100,456,,A20N,B-301J,1710304783,LHW,CAN,CZ3206,CZ,0,0,CSN3206,CSN
345739a2,781666,313,35975,505,,B789,B-209X,1710304783,MEL,CAN,CZ322,CZ,0,0,CSN322,CSN
345799d5,781D63,183,25600,386,,AJ27,B-652K,1710304787,NNY,CAN,CZ3222,CZ,0,-64,CSN3222,CSN
34578abc,780F78,5,20700,414,,A333,B-8426,1710304787,SZX,SHA,CZ3255,CZ,0,0,CSN3255,CSN
34573293,7813BC,332,37975,568,,B789,B-1293,1710304791,SYD,CAN,CZ326,CZ,0,0,CSN326,CSN
34578691,78130D,106,35100,552,,B38M,B-1206,1710304789,INC,CAN,CZ3270,CZ,0,0,CSN3270,CSN
34578b12,780D0C,9,33100,431,,B738,B-1717,1710304787,SZX,XIY,CZ3279,CZ,0,0,CSN3279,CSN
345790bf,781EBE,309,23600,360,,AJ27,B-653K,1710304788,CAN,NNG,CZ3296,CZ,0,0,CSN3296,CSN
34578dfe,78051B,251,9425,259,,B738,B-5421,1710304711,YIW,CAN,CZ3303,CZ,0,-1024,CSN3303,CSN
34579e9b,78161D,342,39100,453,,B789,B-209E,1710304785,CAN,HET,CZ3307,CZ,0,-256,CSN3307,CSN
3457a1c0,7802E1,1,24600,409,,B738,B-5189,1710304787,SZX,WUH,CZ3358,CZ,0,0,CSN3358,CSN
345798fc,7800C1,128,25600,449,,B738,B-5468,1710304789,XFN,CAN,CZ3362,CZ,0,0,CSN3362,CSN
34577c4d,781FAB,195,1300,146,,AJ27,B-653Z,1710304767,LYA,CAN,CZ3364,CZ,0,-768,CSN3364,CSN
3457656b,780769,313,9375,226,,A320,B-6785,1710304790,CAN,ICN,CZ337,CZ,0,-1728,CSN337,CSN
34579630,7BB105,355,24600,401,,B737,B-2169,1710304789,CAN,CGO,CZ3392,CZ,0,-64,CSN3392,CSN
345789ed,780919,301,30100,389,,B738,B-5698,1710304787,CGO,HMI,CZ3396,CZ,0,0,CSN3396,CSN
34571a64,7805F7,217,32100,409,,A321,B-6622,1710304786,ICN,CAN,CZ340,CZ,0,0,CSN340,CSN
3457ad73,781500,202,0,0,,B38M,B-205J,1710304732,CTU,CAN,CZ3402,CZ,1,0,CSN3402,CSN
3457886f,7813FA,79,5725,202,,B738,B-1123,1710304767,TFU,CAN,CZ3404,CZ,0,0,CSN3404,CSN
3457ac98,780746,132,23800,450,,A320,B-6762,1710304787,KMG,CAN,CZ3410,CZ,0,1152,CSN3410,CSN
345787a5,7802AF,283,23600,386,,A320,B-6293,1710304785,CAN,KMG,CZ3415,CZ,0,-64,CSN3415,CSN
34579cbd,78109B,140,22600,487,,A321,B-8676,1710304788,KMG,HAK,CZ3432,CZ,0,0,CSN3432,CSN
34576180,7809FB,154,18450,393,,A320,B-9917,1710304791,URC,KWE,CZ3436,CZ,0,-960,CSN3436,CSN
34579355,781949,292,34100,413,,A359,B-30F9,1710304791,CAN,CTU,CZ3443,CZ,0,0,CSN3443,CSN
3457a351,7809E8,162,24000,401,,B738,B-5749,1710304789,CAN,KMG,CZ3447,CZ,0,2304,CSN3447,CSN
34579c2c,780015,276,27600,381,,A321,B-6339,1710304787,SZX,CKG,CZ3455,CZ,0,0,CSN3455,CSN
3457a9a5,781623,161,32600,481,,A20N,B-306M,1710304790,TFU,SZX,CZ3458,CZ,0,320,CSN3458,CSN
34579d82,7BB0C3,87,24600,457,,B738,B-5022,1710304787,TFU,CGO,CZ3474,CZ,0,0,CSN3474,CSN
3457a3b8,78008F,241,20150,373,,A320,B-6252,1710304788,FOC,CAN,CZ3506,CZ,0,2048,CSN3506,CSN
34579f72,78198E,50,33075,527,,A21N,B-30FW,1710304789,CAN,NGB,CZ3517,CZ,0,0,CSN3517,CSN
3457a1f2,781915,182,19675,372,,B789,B-20EH,1710304775,HGH,CAN,CZ3522,CZ,0,128,CSN3522,CSN
3457acaf,781361,254,13675,348,,B789,B-1243,1710304787,SHA,CAN,CZ3524,CZ,0,2688,CSN3524,CSN
345789e9,7817B7,161,9625,296,,A359,B-30AL,1710304783,SHA,CAN,CZ3534,CZ,0,-512,CSN3534,CSN
345789ea,780F77,5,21700,415,,B77W,B-7588,1710304787,CAN,SHA,CZ3537,CZ,0,0,CSN3537,CSN
3457a77d,780B15,52,31075,534,,B788,B-2737,1710304767,CAN,SHA,CZ3539,CZ,0,576,CSN3539,CSN
34579e40,780D3F,52,33100,518,,A321,B-1616,1710304776,SZX,SHA,CZ3551,CZ,0,0,CSN3551,CSN
3457a098,78062A,184,25925,441,,A321,B-6659,1710304787,HGH,SZX,CZ3570,CZ,0,704,CSN3570,CSN
34577b50,7805FE,241,0,10,,A321,B-6630,1710304727,SHA,SZX,CZ3576,CZ,1,0,CSN3576,CSN
3457929e,7808BF,4,31100,442,,A321,B-6912,1710304786,SZX,TYN,CZ3583,CZ,0,0,CSN3583,CSN
3457910c,780B75,311,17750,326,,B738,B-1979,1710304791,PVG,CGO,CZ3592,CZ,0,-896,CSN3592,CSN
34577459,780D0F,175,32100,443,,A321,B-1606,1710304787,CGQ,CAN,CZ3605,CZ,0,0,CSN3605,CSN
34579a9b,78198F,357,33125,417,,A20N,B-30FX,1710304789,SZX,CGQ,CZ3613,CZ,0,-64,CSN3613,CSN
345799d1,7802D5,198,34125,426,,A321,B-6302,1710304788,SHA,SZX,CZ3626,CZ,0,0,CSN3626,CSN
34578d41,7813BE,311,30100,398,,B38M,B-1295,1710304787,CSX,URC,CZ3629,CZ,0,0,CSN3629,CSN
34575545,7818F6,359,21700,319,,A21N,B-30E7,1710304787,SZX,LHW,CZ3649,CZ,0,0,CSN3649,CSN
345794ed,7807C6,247,30100,356,,B738,B-5609,1710304788,PVG,KWE,CZ3652,CZ,0,-64,CSN3652,CSN
3457940d,781507,69,37125,561,,B738,B-206A,1710304783,KWE,PVG,CZ3657,CZ,0,0,CSN3657,CSN
345789dc,781032,78,24000,507,,A321,B-8641,1710304785,KMG,PVG,CZ3678,CZ,0,832,CSN3678,CSN
3457a5a6,780263,246,30100,387,,B738,B-5163,1710304787,PKX,KWE,CZ3688,CZ,0,0,CSN3688,CSN
3457a465,7814FF,203,27600,433,,B38M,B-205K,1710304787,TYN,CAN,CZ3702,CZ,0,0,CSN3702,CSN
3457a0aa,780BCC,357,33100,426,,B738,B-1922,1710304789,ZUH,PKX,CZ3733,CZ,0,0,CSN3733,CSN
34575f6d,781936,44,2625,174,,A21N,B-30EW,1710304777,PKX,ZUH,CZ3738,CZ,0,-832,CSN3738,CSN
34578ab5,7802AD,200,32100,411,,A320,B-6291,1710304786,HRB,SZX,CZ3743,CZ,0,0,CSN3743,CSN
34578aba,7813BF,205,25725,432,,B738,B-1298,1710304789,HGH,ZUH,CZ3750,CZ,0,-1024,CSN3750,CSN
3457a3af,7802F6,327,25600,386,,B738,B-5310,1710304782,WUH,LHW,CZ3759,CZ,0,0,CSN3759,CSN
345798cd,780297,111,29750,540,,B738,B-1408,1710304787,KMG,ZUH,CZ3790,CZ,0,0,CSN3790,CSN
34579411,781363,46,31100,533,,A333,B-1063,1710304777,SZX,HGH,CZ3797,CZ,0,0,CSN3797,CSN
345789d6,7BB0E8,30,35100,494,,B738,B-5067,1710304788,CAN,TAO,CZ3799,CZ,0,0,CSN3799,CSN
34576d16,781124,270,25600,373,,B738,B-1406,1710304790,HGH,CGO,CZ3840,CZ,0,0,CSN3840,CSN
3457a831,78161C,204,25725,425,,B789,B-209D,1710304783,NKG,CAN,CZ3844,CZ,0,1792,CSN3844,CSN
3457ae35,780838,289,0,10,,B738,B-5641,1710304723,PVG,,CZ3851,CZ,1,64,CSN3851,CSN
3457a0a3,780DAB,93,33100,535,,B738,B-1776,1710304788,KMG,SWA,CZ3858,CZ,0,0,CSN3858,CSN
34579928,780999,152,31100,504,,B738,B-5716,1710304786,CKG,SWA,CZ3860,CZ,0,0,CSN3860,CSN
34578b14,7809EA,63,7850,233,,B738,B-5746,1710304767,SZX,YIW,CZ3876,CZ,0,-704,CSN3876,CSN
34576a0f,781A89,33,32000,468,,A21N,B-320Y,1710304790,CGK,CAN,CZ388,CZ,0,0,CSN388,CSN
34577f11,780996,81,29100,569,,B738,B-5719,1710304789,CKG,YIW,CZ3888,CZ,0,0,CSN3888,CSN
34577fbe,782087,8,24600,387,,AJ27,B-655V,1710304788,SWA,HIA,CZ3892,CZ,0,0,CSN3892,CSN
3457ad24,781736,347,11800,334,,A20N,B-309X,1710304715,WUH,URC,CZ3911,CZ,0,2432,CSN3911,CSN
3457868e,781FFE,4,35100,451,,A20N,B-32FW,1710304783,CAN,HRB,CZ3913,CZ,0,0,CSN3913,CSN
34579831,78058F,102,31100,530,,A319,B-6195,1710304785,PZI,CAN,CZ3934,CZ,0,-64,CSN3934,CSN
34579e9c,781B57,5,26550,438,,A20N,B-322V,1710304787,CSX,TAO,CZ3937,CZ,0,64,CSN3937,CSN
34577fbc,780770,73,12775,373,,B737,B-5275,1710304787,CAN,JNG,CZ3953,CZ,0,0,CSN3953,CSN
34574d8d,781946,222,0,18,,A21N,B-30F6,1710304727,PEN,CAN,CZ396,CZ,1,0,CSN396,CSN
3457ab9e,79A053,156,19625,435,,A321,B-2284,1710304787,TAO,SZX,CZ3964,CZ,0,1792,CSN3964,CSN
34579fc8,780995,180,34100,468,,A333,B-5917,1710304787,SHA,SZX,CZ3966,CZ,0,0,CSN3966,CSN
345799c3,7800D7,185,23625,386,,A320,B-6255,1710304791,TNA,CSX,CZ3984,CZ,0,64,CSN3984,CSN
34577126,7807BB,323,34000,456,,B77L,B-2080,1710304787,ORD,SZX,CZ412,CZ,0,0,CSN412,CSN
3456de48,780DAA,61,31000,485,,B77L,B-2028,1710304791,PVG,ANC,CZ433,CZ,0,0,CSN433,CSN
345773ed,780654,59,29000,546,,B77L,B-2081,1710304788,PVG,LAX,CZ441,CZ,0,0,CSN441,CSN
3456b540,780AEC,278,32000,440,,B77L,B-2042,1710304788,PVG,AMS,CZ451,CZ,0,0,CSN451,CSN
345764e8,781940,305,30100,435,,B77L,B-20EM,1710304789,PVG,FRA,CZ461,CZ,0,0,CSN461,CSN
3456a591,7800EB,276,32000,432,,B77L,B-2010,1710304789,CAN,FRA,CZ467,CZ,0,0,CSN467,CSN
34579afd,781F05,196,23600,382,,AJ27,B-91A1,1710304788,HSN,SWA,CZ5116,CZ,0,0,CSN5116,CSN
34579703,7802F4,356,33100,442,,B738,B-5195,1710304787,ZUH,XIY,CZ5118,CZ,0,0,CSN5118,CSN
345789ec,781FA9,332,11900,303,,AJ27,B-653X,1710304787,JGS,CGO,CZ5125,CZ,0,-1024,CSN5125,CSN
